time,summary,icon,sunriseTime,sunsetTime,moonPhase,precipIntensity,precipIntensityMax,precipIntensityMaxTime,precipProbability,precipType,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,dewPoint,humidity,pressure,windSpeed,windGust,windGustTime,windBearing,cloudCover,uvIndex,uvIndexTime,visibility,ozone,temperatureMin,temperatureMinTime,temperatureMax,temperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime,precipAccumulation
2019-06-07T04:00:00Z,Heavy rain and humid throughout the day.,rain,2019-06-07T10:28:00Z,2019-06-08T00:48:00Z,0.17,0.0349,0.2913,2019-06-07T10:00:00Z,1,rain,87.6,1559933340,69.29,1559995200,92.77,1559932740,71.17,1559995200,70.51,0.86,1007.9,5.25,19.19,1559901240,207,0.76,8,1559931000,5.459,308.3,69.13,2019-06-07T10:47:00Z,87.6,2019-06-07T18:49:00Z,70.94,2019-06-07T10:49:00Z,92.77,2019-06-07T18:39:00Z,NA
2019-06-08T04:00:00Z,Heavy rain throughout the day.,rain,2019-06-08T10:28:00Z,2019-06-09T00:48:00Z,0.21,0.0928,0.3868,2019-06-08T14:34:00Z,1,rain,72.78,1560028200,69.05,1560077340,73.81,1560028080,70.81,1560077160,69.89,0.98,1009.2,4.36,11.57,1560031260,125,0.89,5,1560021060,4.871,307.8,67.55,2019-06-08T13:49:00Z,72.78,2019-06-08T21:10:00Z,69.46,2019-06-08T13:48:00Z,73.81,2019-06-08T21:08:00Z,NA
2019-06-09T04:00:00Z,Light rain and humid throughout the day.,rain,2019-06-09T10:28:00Z,2019-06-10T00:49:00Z,0.24,0.003,0.0096,2019-06-09T09:55:00Z,0.99,rain,79.91,1560115980,71.41,1560159660,82.78,1560115620,73.39,1560159960,70.98,0.92,1012,4.03,10.94,1560061020,123,0.93,5,1560105960,5.532,312.5,69.05,2019-06-09T10:49:00Z,79.91,2019-06-09T21:33:00Z,70.81,2019-06-09T10:46:00Z,82.78,2019-06-09T21:27:00Z,NA
2019-06-10T04:00:00Z,Rain in the morning and afternoon.,rain,2019-06-10T10:28:00Z,2019-06-11T00:49:00Z,0.28,0.0179,0.1603,2019-06-10T17:59:00Z,0.95,rain,81.75,1560206940,65.82,1560250380,85.11,1560206160,66.47,1560250500,72.1,0.88,1014,3.54,11.09,1560222000,312,0.64,6,1560190740,5.123,310.7,71.41,2019-06-10T09:41:00Z,81.75,2019-06-10T22:49:00Z,73.39,2019-06-10T09:46:00Z,85.11,2019-06-10T22:36:00Z,NA
2019-06-11T04:00:00Z,Rain in the evening and overnight.,rain,2019-06-11T10:28:00Z,2019-06-12T00:49:00Z,0.32,0.0088,0.1271,2019-06-12T03:00:00Z,0.7,rain,85.27,1560282660,65.55,1560336240,87.06,1560282840,66.17,1560336240,65.48,0.72,1015.9,4.61,14.15,1560232800,357,0.23,10,1560274740,7.316,302.9,65.82,2019-06-11T10:53:00Z,85.27,2019-06-11T19:51:00Z,66.47,2019-06-11T10:55:00Z,87.06,2019-06-11T19:54:00Z,NA
2019-06-12T04:00:00Z,Overcast throughout the day.,rain,2019-06-12T10:28:00Z,2019-06-13T00:50:00Z,0.35,0.0124,0.1583,2019-06-12T04:00:00Z,0.93,rain,72.84,1560362520,64.52,1560407520,73.01,1560362520,65.63,1560407280,63.49,0.81,1014.6,5.58,15.27,1560337140,73,0.81,5,1560365400,7.161,310.8,65.55,2019-06-12T10:44:00Z,72.84,2019-06-12T18:02:00Z,66.17,2019-06-12T10:44:00Z,73.01,2019-06-12T18:02:00Z,NA
2019-06-13T04:00:00Z,Clear throughout the day.,clear-day,2019-06-13T10:28:00Z,2019-06-14T00:50:00Z,0.39,2e-4,0.0024,2019-06-13T07:03:00Z,0.11,rain,79.39,1560456720,56.17,1560508740,78.89,1560456720,56.66,1560508740,57.02,0.64,1015,5.72,17.82,1560439620,281,0.31,10,1560447060,7.981,338.5,64.52,2019-06-13T06:32:00Z,79.39,2019-06-13T20:12:00Z,65.63,2019-06-13T06:28:00Z,78.89,2019-06-13T20:12:00Z,NA
2019-06-14T04:00:00Z,Clear throughout the day.,clear-day,2019-06-14T10:28:00Z,2019-06-15T00:51:00Z,0.42,1e-4,0.0012,2019-06-15T01:00:00Z,0.13,rain,82.66,1560546420,60.02,1560595260,82.16,1560546420,60.51,1560595260,48.19,0.5,1020.8,3.69,9.84,1560487560,9,0.02,10,1560533760,9.78,333.3,56.31,2019-06-14T10:37:00Z,82.66,2019-06-14T21:07:00Z,56.8,2019-06-14T10:37:00Z,82.16,2019-06-14T21:07:00Z,NA
2019-06-15T04:00:00Z,Partly cloudy throughout the day.,partly-cloudy-day,2019-06-15T10:28:00Z,2019-06-16T00:51:00Z,0.46,5e-4,0.0013,2019-06-15T11:30:00Z,0.13,rain,85.82,1560636000,65.78,1560680580,85.47,1560636240,66.64,1560680700,58.19,0.59,1020.1,5.25,12.24,1560606840,163,0.34,9,1560618660,9.24,324.4,60.02,2019-06-15T10:41:00Z,85.82,2019-06-15T22:00:00Z,60.51,2019-06-15T10:41:00Z,85.47,2019-06-15T22:04:00Z,NA
2019-06-16T04:00:00Z,Clear throughout the day.,clear-day,2019-06-16T10:28:00Z,2019-06-17T00:51:00Z,0.49,5e-4,0.0017,2019-06-16T19:58:00Z,0.23,rain,89.62,1560719340,69.31,1560767520,90.94,1560719160,70.76,1560767520,65.3,0.65,1016.8,4.53,14.36,1560661620,197,0.2,9,1560705000,9.305,321.6,65.78,2019-06-16T10:23:00Z,89.62,2019-06-16T21:09:00Z,66.64,2019-06-16T10:25:00Z,90.94,2019-06-16T21:06:00Z,NA
2019-06-17T04:00:00Z,Rain in the evening and overnight.,rain,2019-06-17T10:28:00Z,2019-06-18T00:52:00Z,0.52,0.0056,0.0541,2019-06-18T01:35:00Z,0.63,rain,90.92,1560798960,72.28,1560853860,93,1560798660,74.12,1560853860,67.9,0.68,1016.3,3.94,10.68,1560798780,188,0.27,9,1560794040,8.925,317.6,69.31,2019-06-17T10:32:00Z,90.92,2019-06-17T19:16:00Z,70.76,2019-06-17T10:32:00Z,93,2019-06-17T19:11:00Z,NA
2019-06-18T04:00:00Z,Light rain starting in the afternoon.,rain,2019-06-18T10:28:00Z,2019-06-19T00:52:00Z,0.55,0.0096,0.0282,2019-06-18T17:02:00Z,0.8,rain,82.87,1560881400,69.86,1560930900,88.61,1560881220,71.74,1560930900,71.91,0.86,1015,3.79,10.41,1560898680,208,0.74,6,1560884160,6.73,306,72.28,2019-06-18T10:31:00Z,82.87,2019-06-18T18:10:00Z,74.12,2019-06-18T10:31:00Z,88.61,2019-06-18T18:07:00Z,NA
2019-06-19T04:00:00Z,Possible light rain in the afternoon.,rain,2019-06-19T10:28:00Z,2019-06-20T00:52:00Z,0.59,0.0034,0.0374,2019-06-19T18:38:00Z,0.62,rain,87.17,1560977940,72.94,1561021380,90.8,1560977880,74.93,1561021380,70.7,0.8,1011.1,5.58,13.85,1560988800,231,0.53,9,1560966840,6.91,310.9,69.86,2019-06-19T07:55:00Z,87.17,2019-06-19T20:59:00Z,71.74,2019-06-19T07:55:00Z,90.8,2019-06-19T20:58:00Z,NA
2019-06-20T04:00:00Z,Rain in the afternoon.,rain,2019-06-20T10:29:00Z,2019-06-21T00:52:00Z,0.62,0.0061,0.0603,2019-06-20T19:06:00Z,0.55,rain,86.08,1561061400,70.26,1561112940,90.1,1561053900,71.57,1561112940,69.75,0.74,1010.1,6.83,25.52,1561053780,249,0.31,9,1561053780,7.222,313.4,72.94,2019-06-20T09:03:00Z,86.08,2019-06-20T20:10:00Z,74.93,2019-06-20T09:03:00Z,90.1,2019-06-20T18:05:00Z,NA
2019-06-21T04:00:00Z,Humid throughout the day.,clear-day,2019-06-21T10:29:00Z,2019-06-22T00:53:00Z,0.65,8e-4,0.0036,2019-06-22T02:52:00Z,0.13,rain,91.25,1561153560,70.56,1561199820,94.53,1561155720,72.17,1561200000,67.77,0.66,1015.3,4.34,11.86,1561125840,277,0.1,10,1561138140,8.148,318.6,70.26,2019-06-21T10:29:00Z,91.25,2019-06-21T21:46:00Z,71.57,2019-06-21T10:29:00Z,94.53,2019-06-21T22:22:00Z,NA
2019-06-22T04:00:00Z,Rain in the afternoon and evening.,rain,2019-06-22T10:29:00Z,2019-06-23T00:53:00Z,0.68,0.0094,0.0786,2019-06-23T01:06:00Z,0.64,rain,89.87,1561229340,68.62,1561285440,95.76,1561227900,69.84,1561285440,70.06,0.71,1017.3,5.2,14.64,1561222560,262,0.43,8,1561226280,7.737,321.5,70.56,2019-06-22T10:37:00Z,89.87,2019-06-22T18:49:00Z,72.17,2019-06-22T10:40:00Z,95.76,2019-06-22T18:25:00Z,NA
2019-06-23T04:00:00Z,Rain in the afternoon and evening.,rain,2019-06-23T10:29:00Z,2019-06-24T00:53:00Z,0.71,0.0074,0.1263,2019-06-23T20:59:00Z,0.54,rain,89.08,1561312560,70.8,1561367100,95.63,1561312620,72.58,1561367160,68.82,0.74,1017.1,4.26,15.9,1561316940,253,0.46,8,1561311060,7.119,312.6,68.62,2019-06-23T10:24:00Z,89.08,2019-06-23T17:56:00Z,69.84,2019-06-23T10:24:00Z,95.63,2019-06-23T17:57:00Z,NA
2019-06-24T04:00:00Z,Rain in the evening and overnight.,rain,2019-06-24T10:29:00Z,2019-06-25T00:53:00Z,0.74,0.0122,0.1039,2019-06-25T00:00:00Z,0.92,rain,89.37,1561411620,68.62,1561458780,95.34,1561412100,70.02,1561458900,71.15,0.79,1014.1,6.07,21.02,1561416660,222,0.5,8,1561395720,7.644,307.9,70.8,2019-06-24T09:05:00Z,89.37,2019-06-24T21:27:00Z,72.58,2019-06-24T09:06:00Z,95.34,2019-06-24T21:35:00Z,NA
2019-06-25T04:00:00Z,Partly cloudy throughout the day.,rain,2019-06-25T10:30:00Z,2019-06-26T00:53:00Z,0.77,6e-4,0.0019,2019-06-25T04:00:00Z,0.25,rain,86.94,1561492920,69,1561543260,88.62,1561492560,70.42,1561543320,67.09,0.71,1017.2,4.38,11.75,1561484700,293,0.51,7,1561488060,7.344,312.3,68.62,2019-06-25T10:33:00Z,86.94,2019-06-25T20:02:00Z,70.02,2019-06-25T10:35:00Z,88.62,2019-06-25T19:56:00Z,NA
2019-06-26T04:00:00Z,Mostly cloudy throughout the day.,rain,2019-06-26T10:30:00Z,2019-06-27T00:53:00Z,0.8,0.001,0.0035,2019-06-26T22:14:00Z,0.25,rain,88.23,1561577340,70.55,1561629480,88.93,1561577640,72.3,1561629480,67.01,0.7,1020.8,3.35,9.24,1561558800,327,0.69,6,1561574580,7.861,306.4,69,2019-06-26T10:01:00Z,88.23,2019-06-26T19:29:00Z,70.42,2019-06-26T10:02:00Z,88.93,2019-06-26T19:34:00Z,NA
2019-06-27T04:00:00Z,Partly cloudy throughout the day.,partly-cloudy-day,2019-06-27T10:30:00Z,2019-06-28T00:53:00Z,0.83,7e-4,0.0061,2019-06-27T14:02:00Z,0.22,rain,89.54,1561666140,70.37,1561719060,90.63,1561666080,71.44,1561719060,67.56,0.68,1021.6,3.22,9.07,1561672200,76,0.56,8,1561658580,7.777,315.8,70.55,2019-06-27T09:58:00Z,89.54,2019-06-27T20:09:00Z,72.3,2019-06-27T09:58:00Z,90.63,2019-06-27T20:08:00Z,NA
2019-06-28T04:00:00Z,Clear throughout the day.,clear-day,2019-06-28T10:31:00Z,2019-06-29T00:53:00Z,0.87,0,8e-4,2019-06-28T21:01:00Z,0.14,NA,89.46,1561752120,69.97,1561804560,90.48,1561751940,71.49,1561804560,65.15,0.61,1021.6,4.26,10.87,1561741320,91,0.27,9,1561743780,8.603,313.4,70.37,2019-06-28T10:51:00Z,89.46,2019-06-28T20:02:00Z,71.44,2019-06-28T10:51:00Z,90.48,2019-06-28T19:59:00Z,NA
2019-06-29T04:00:00Z,Humid and partly cloudy throughout the day.,rain,2019-06-29T10:31:00Z,2019-06-30T00:53:00Z,0.9,0.0022,0.0133,2019-06-29T18:01:00Z,0.57,rain,87.4,1561831620,71.52,1561890900,90.04,1561831560,73.38,1561891020,68.66,0.72,1020.5,3.64,9.82,1561780800,113,0.54,8,1561827720,8.569,306.1,69.97,2019-06-29T10:36:00Z,87.4,2019-06-29T18:07:00Z,71.49,2019-06-29T10:36:00Z,90.04,2019-06-29T18:06:00Z,NA
2019-06-30T04:00:00Z,Partly cloudy throughout the day.,rain,2019-06-30T10:31:00Z,2019-07-01T00:53:00Z,0.94,0.0011,0.0104,2019-06-30T18:18:00Z,0.33,rain,91.28,1561930440,73.49,1561977480,93.13,1561931640,75.02,1561977480,69.42,0.7,1017.8,3.2,8.69,1561921560,291,0.53,8,1561917120,7.48,305.7,71.52,2019-06-30T10:35:00Z,91.28,2019-06-30T21:34:00Z,73.38,2019-06-30T10:37:00Z,93.13,2019-06-30T21:54:00Z,NA
2019-07-01T04:00:00Z,Clear throughout the day.,rain,2019-07-01T10:32:00Z,2019-07-02T00:53:00Z,0.97,0.0012,0.0052,2019-07-02T00:19:00Z,0.28,rain,91.93,1562007180,74.49,1562058360,95.02,1562004840,76.2,1562058360,68.56,0.62,1016.3,4.71,12.89,1561998720,305,0.09,10,1562003580,7.515,314.5,73.49,2019-07-01T10:38:00Z,91.93,2019-07-01T18:53:00Z,75.02,2019-07-01T10:38:00Z,95.02,2019-07-01T18:14:00Z,NA
2019-07-02T04:00:00Z,Clear throughout the day.,clear-day,2019-07-02T10:32:00Z,2019-07-03T00:53:00Z,0.01,8e-4,0.0036,2019-07-02T13:02:00Z,0.23,rain,94.19,1562097780,77.15,1562148600,95.91,1562097540,78.71,1562149620,68.64,0.6,1015,4.28,9.83,1562082060,309,0.05,11,1562088840,8.227,310.6,74.49,2019-07-02T09:06:00Z,94.19,2019-07-02T20:03:00Z,76.2,2019-07-02T09:06:00Z,95.91,2019-07-02T19:59:00Z,NA
2019-07-03T04:00:00Z,Partly cloudy throughout the day.,rain,2019-07-03T10:33:00Z,2019-07-04T00:53:00Z,0.05,4e-4,0.0019,2019-07-04T01:09:00Z,0.38,rain,92.23,1562190720,76.25,1562235300,94.48,1562184000,77.86,1562235300,69.24,0.61,1014.5,4.08,9.84,1562158680,303,0.36,9,1562176980,7.802,303.8,77.15,2019-07-03T10:10:00Z,92.23,2019-07-03T21:52:00Z,78.71,2019-07-03T10:27:00Z,94.48,2019-07-03T20:00:00Z,NA
2019-07-04T04:00:00Z,Clear throughout the day.,rain,2019-07-04T10:33:00Z,2019-07-05T00:53:00Z,0.09,0.0012,0.0093,2019-07-05T01:06:00Z,0.48,rain,94.44,1562270760,73.82,1562321100,96.66,1562270400,75.74,1562321100,69.27,0.61,1015.6,3.59,8.85,1562230380,300,0.26,10,1562262060,8.055,307.6,76.25,2019-07-04T10:15:00Z,94.44,2019-07-04T20:06:00Z,77.86,2019-07-04T10:15:00Z,96.66,2019-07-04T20:00:00Z,NA
2019-07-05T04:00:00Z,Rain in the evening and overnight.,rain,2019-07-05T10:34:00Z,2019-07-06T00:53:00Z,0.12,0.0221,0.1616,2019-07-05T22:58:00Z,0.95,rain,92.15,1562353080,72.42,1562409840,97.77,1562352240,74.37,1562409900,72.18,0.75,1017.9,3.52,9.32,1562363760,143,0.38,9,1562346180,6.907,309,73.82,2019-07-05T10:05:00Z,92.15,2019-07-05T18:58:00Z,75.74,2019-07-05T10:05:00Z,97.77,2019-07-05T18:44:00Z,NA
2019-07-06T04:00:00Z,Humid and partly cloudy throughout the day.,rain,2019-07-06T10:34:00Z,2019-07-07T00:53:00Z,0.16,0.003,0.0567,2019-07-06T04:00:00Z,0.9,rain,92.27,1562450880,74.91,1562494620,97.16,1562451360,76.76,1562494680,71.54,0.74,1017.1,2.98,9,1562428860,270,0.59,8,1562439600,7.001,306.6,72.42,2019-07-06T10:44:00Z,92.27,2019-07-06T22:08:00Z,74.37,2019-07-06T10:45:00Z,97.16,2019-07-06T22:16:00Z,NA
2019-07-07T04:00:00Z,Possible light rain in the afternoon and evening.,rain,2019-07-07T10:35:00Z,2019-07-08T00:53:00Z,0.2,0.007,0.0417,2019-07-07T18:21:00Z,0.71,rain,87.91,1562515320,73.44,1562582700,94.29,1562515500,75.44,1562582760,72.79,0.75,1013.5,3.95,10.12,1562515320,254,0.31,8,1562519100,7.781,302.8,74.91,2019-07-07T10:17:00Z,87.91,2019-07-07T16:02:00Z,76.76,2019-07-07T10:18:00Z,94.29,2019-07-07T16:05:00Z,NA
2019-07-08T04:00:00Z,Humid and partly cloudy throughout the day.,rain,2019-07-08T10:35:00Z,2019-07-09T00:52:00Z,0.24,0.0027,0.0308,2019-07-08T20:59:00Z,0.46,rain,90.46,1562611320,76.28,1562666460,97.8,1562611200,78.23,1562666640,73.03,0.76,1011.2,3.58,10.92,1562616480,338,0.29,8,1562605740,7.521,306.8,73.4,2019-07-08T10:48:00Z,90.46,2019-07-08T18:42:00Z,75.42,2019-07-08T10:49:00Z,97.8,2019-07-08T18:40:00Z,NA
2019-07-09T04:00:00Z,Humid and partly cloudy throughout the day.,rain,2019-07-09T10:36:00Z,2019-07-10T00:52:00Z,0.27,0.0013,0.0042,2019-07-09T18:11:00Z,0.56,rain,90.41,1562699040,75.6,1562749440,100.98,1562698560,77.68,1562749380,74.08,0.74,1013.9,4.37,11.2,1562727600,74,0.29,9,1562691720,6.846,296.8,76.28,2019-07-09T10:01:00Z,90.41,2019-07-09T19:04:00Z,78.23,2019-07-09T10:04:00Z,100.98,2019-07-09T18:56:00Z,NA
2019-07-10T04:00:00Z,Humid and partly cloudy throughout the day.,rain,2019-07-10T10:36:00Z,2019-07-11T00:52:00Z,0.31,0.0019,0.0148,2019-07-10T05:00:00Z,0.38,rain,90.7,1562795700,74.97,1562836380,96.42,1562797200,77.16,1562836440,72.89,0.73,1015.9,4.35,10.93,1562741460,87,0.33,9,1562781420,7.127,303.8,75.6,2019-07-10T09:04:00Z,90.7,2019-07-10T21:55:00Z,77.68,2019-07-10T09:03:00Z,96.42,2019-07-10T22:20:00Z,NA
2019-07-11T04:00:00Z,Possible light rain overnight.,rain,2019-07-11T10:37:00Z,2019-07-12T00:52:00Z,0.34,0.0015,0.0077,2019-07-12T03:00:00Z,0.47,rain,89.77,1562876220,75.13,1562925600,95.73,1562874900,77.29,1562925600,73.48,0.76,1013.7,4.03,11.41,1562897280,189,0.44,8,1562868420,7.211,303.8,74.97,2019-07-11T09:13:00Z,89.77,2019-07-11T20:17:00Z,77.16,2019-07-11T09:14:00Z,95.73,2019-07-11T19:55:00Z,NA
2019-07-12T04:00:00Z,Humid throughout the day.,rain,2019-07-12T10:37:00Z,2019-07-13T00:51:00Z,0.37,0.0057,0.0494,2019-07-12T05:38:00Z,0.66,rain,91.98,1562966040,73.91,1563014820,96.05,1562966400,75.73,1563014880,71.6,0.7,1013.3,4.8,12.94,1562986800,211,0.37,11,1562952480,7.362,303,75.13,2019-07-12T10:00:00Z,91.98,2019-07-12T21:14:00Z,77.29,2019-07-12T10:00:00Z,96.05,2019-07-12T21:20:00Z,NA
2019-07-13T04:00:00Z,Possible light rain in the evening.,rain,2019-07-13T10:38:00Z,2019-07-14T00:51:00Z,0.41,0.0024,0.0217,2019-07-13T23:09:00Z,0.6,rain,88.4,1563038400,73.07,1563097740,93.81,1563039420,74.81,1563097620,71.04,0.73,1017.7,5.15,14.67,1563041400,234,0.38,10,1563038580,7.113,300.8,73.91,2019-07-13T10:47:00Z,88.4,2019-07-13T17:20:00Z,75.73,2019-07-13T10:48:00Z,93.81,2019-07-13T17:37:00Z,NA
2019-07-14T04:00:00Z,Partly cloudy throughout the day.,rain,2019-07-14T10:39:00Z,2019-07-15T00:51:00Z,0.44,8e-4,0.0074,2019-07-14T19:03:00Z,0.37,rain,89.3,1563133560,72.49,1563185280,92.05,1563126780,73.89,1563185280,68.42,0.66,1020.8,3.59,10.13,1563131400,332,0.61,10,1563126480,8.036,302.8,73.07,2019-07-14T09:49:00Z,89.3,2019-07-14T19:46:00Z,74.81,2019-07-14T09:47:00Z,92.05,2019-07-14T17:53:00Z,NA
2019-07-15T04:00:00Z,Clear throughout the day.,partly-cloudy-day,2019-07-15T10:39:00Z,2019-07-16T00:50:00Z,0.47,3e-4,0.0015,2019-07-15T13:00:00Z,0.22,rain,92.89,1563218100,73.1,1563273960,94.53,1563226860,74.87,1563273960,66.58,0.58,1019.8,3.67,11.02,1563213960,244,0.37,9,1563211200,8.863,300.5,72.49,2019-07-15T10:08:00Z,92.89,2019-07-15T19:15:00Z,73.89,2019-07-15T10:08:00Z,94.53,2019-07-15T21:41:00Z,NA
2019-07-16T04:00:00Z,Clear throughout the day.,clear-day,2019-07-16T10:40:00Z,2019-07-17T00:50:00Z,0.5,3e-4,0.0012,2019-07-16T18:31:00Z,0.16,rain,93.83,1563307140,75.49,1563360720,95.25,1563306960,77.3,1563360720,68.13,0.6,1019.5,4.45,14.25,1563307020,226,0.12,11,1563299100,9.139,295.4,73.1,2019-07-16T10:46:00Z,93.83,2019-07-16T19:59:00Z,74.87,2019-07-16T10:46:00Z,95.25,2019-07-16T19:56:00Z,NA
2019-07-17T04:00:00Z,Rain in the afternoon and evening.,rain,2019-07-17T10:40:00Z,2019-07-18T00:49:00Z,0.54,0.0048,0.0954,2019-07-17T21:02:00Z,0.76,rain,93.51,1563388200,73.87,1563442800,97.76,1563387720,75.69,1563442860,70.84,0.69,1018.5,4.88,16.29,1563386340,247,0.31,11,1563385260,8.119,292.7,75.49,2019-07-17T10:52:00Z,93.51,2019-07-17T18:30:00Z,77.3,2019-07-17T10:52:00Z,97.76,2019-07-17T18:22:00Z,NA
2019-07-18T04:00:00Z,Rain in the afternoon and evening.,rain,2019-07-18T10:41:00Z,2019-07-19T00:49:00Z,0.57,0.0112,0.1421,2019-07-18T20:02:00Z,0.72,rain,89.78,1563471360,75.77,1563527220,96.24,1563471600,77.87,1563527280,72.06,0.75,1017.3,4.2,10.95,1563476160,269,0.44,9,1563472140,7.071,291.8,73.87,2019-07-18T09:40:00Z,89.78,2019-07-18T17:36:00Z,75.69,2019-07-18T09:41:00Z,96.24,2019-07-18T17:40:00Z,NA
2019-07-19T04:00:00Z,Rain until evening.,rain,2019-07-19T10:42:00Z,2019-07-20T00:48:00Z,0.6,0.0087,0.1002,2019-07-19T20:03:00Z,0.82,rain,87.99,1563558000,72.57,1563606180,95.69,1563557880,74.51,1563606060,73.79,0.84,1017.7,3.81,12.7,1563570000,253,0.59,8,1563554940,6.279,294.1,75.45,2019-07-20T03:00:00Z,87.99,2019-07-19T17:40:00Z,77.48,2019-07-20T03:00:00Z,95.69,2019-07-19T17:38:00Z,NA
2019-07-20T04:00:00Z,Rain and humid throughout the day.,rain,2019-07-20T10:42:00Z,2019-07-21T00:48:00Z,0.63,0.0174,0.0935,2019-07-20T23:59:00Z,0.85,rain,88.41,1563654480,71.02,1563704220,94.73,1563652380,72.95,1563704640,72.69,0.84,1017.2,3.93,10.91,1563663540,241,0.54,8,1563645000,6.437,295.3,72.57,2019-07-20T07:03:00Z,88.41,2019-07-20T20:28:00Z,74.51,2019-07-20T07:01:00Z,94.73,2019-07-20T19:53:00Z,NA
2019-07-21T04:00:00Z,Clear throughout the day.,partly-cloudy-day,2019-07-21T10:43:00Z,2019-07-22T00:47:00Z,0.66,5e-4,0.0066,2019-07-21T23:00:00Z,0.21,rain,89.44,1563746760,73.57,1563792300,92,1563738780,75.39,1563792240,69.76,0.74,1017.2,4.07,10.26,1563739200,227,0.32,10,1563732180,7.744,304.1,71.02,2019-07-21T10:18:00Z,89.44,2019-07-21T22:06:00Z,72.95,2019-07-21T10:24:00Z,92,2019-07-21T19:53:00Z,NA
2019-07-22T04:00:00Z,Partly cloudy throughout the day.,rain,2019-07-22T10:44:00Z,2019-07-23T00:47:00Z,0.69,6e-4,0.0044,2019-07-22T17:59:00Z,0.4,rain,90.61,1563827940,73.25,1563877920,93.28,1563826080,75.24,1563877980,69.15,0.66,1015.3,4.92,12.25,1563832680,224,0.34,9,1563815580,8.18,299.4,73.57,2019-07-22T10:45:00Z,90.61,2019-07-22T20:39:00Z,75.39,2019-07-22T10:44:00Z,93.28,2019-07-22T20:08:00Z,NA
2019-07-23T04:00:00Z,Light rain in the morning and afternoon.,rain,2019-07-23T10:44:00Z,2019-07-24T00:46:00Z,0.72,0.0065,0.0257,2019-07-23T10:28:00Z,0.89,rain,82.75,1563912360,66.41,1563965580,85.8,1563905340,67.49,1563965640,69.62,0.76,1012.2,5.76,16.04,1563914460,308,0.48,6,1563901740,6.555,303.6,73.25,2019-07-23T10:32:00Z,82.75,2019-07-23T20:06:00Z,75.24,2019-07-23T10:33:00Z,85.8,2019-07-23T18:09:00Z,NA
2019-07-24T04:00:00Z,Clear throughout the day.,clear-day,2019-07-24T10:45:00Z,2019-07-25T00:45:00Z,0.75,0,2e-4,2019-07-24T05:12:00Z,0.05,NA,84.82,1564005420,63.9,1564051620,84.32,1564005420,64.39,1564051620,59.71,0.6,1015.9,4.04,9.84,1563940800,359,0.18,9,1563989460,8.63,312.9,66.41,2019-07-24T10:53:00Z,84.82,2019-07-24T21:57:00Z,67.49,2019-07-24T10:54:00Z,84.32,2019-07-24T21:57:00Z,NA
2019-07-25T04:00:00Z,Clear throughout the day.,clear-day,2019-07-25T10:46:00Z,2019-07-26T00:45:00Z,0.78,1e-4,0.0013,2019-07-25T08:29:00Z,0.12,rain,85.44,1564088460,65.01,1564137900,84.94,1564088460,65.5,1564137900,56.09,0.52,1019.3,3.74,9.33,1564070340,73,0.05,10,1564075860,9.901,315.4,63.9,2019-07-25T10:47:00Z,85.44,2019-07-25T21:01:00Z,64.39,2019-07-25T10:47:00Z,84.94,2019-07-25T21:01:00Z,NA
2019-07-26T04:00:00Z,Clear throughout the day.,clear-day,2019-07-26T10:46:00Z,2019-07-27T00:44:00Z,0.81,3e-4,0.0012,2019-07-26T20:00:00Z,0.13,rain,87.48,1564179840,66.37,1564224480,86.98,1564179840,67.24,1564224480,57.93,0.53,1022.9,3.48,8.65,1564196160,53,0.14,10,1564162500,9.652,312.7,65.01,2019-07-26T10:45:00Z,87.48,2019-07-26T22:24:00Z,65.5,2019-07-26T10:45:00Z,86.98,2019-07-26T22:24:00Z,NA
2019-07-27T04:00:00Z,Clear throughout the day.,clear-day,2019-07-27T10:47:00Z,2019-07-28T00:43:00Z,0.85,4e-4,0.0013,2019-07-27T18:58:00Z,0.14,rain,88.73,1564257720,67.88,1564310280,88.23,1564257720,68.77,1564310280,60.56,0.56,1024.1,2.91,8.71,1564257420,88,0.18,10,1564248540,9.738,304.1,66.36,2019-07-27T10:48:00Z,88.73,2019-07-27T20:02:00Z,67.23,2019-07-27T10:48:00Z,88.23,2019-07-27T20:02:00Z,NA
2019-07-28T04:00:00Z,Partly cloudy throughout the day.,clear-day,2019-07-28T10:48:00Z,2019-07-29T00:43:00Z,0.88,2e-4,0.0013,2019-07-29T00:08:00Z,0.14,rain,88.97,1564342740,70.49,1564396500,88.47,1564342740,71.84,1564396500,61.76,0.57,1022.2,2.3,6.56,1564355160,312,0.29,9,1564336860,9.895,307.8,67.86,2019-07-28T10:38:00Z,88.97,2019-07-28T19:39:00Z,68.76,2019-07-28T10:38:00Z,88.47,2019-07-28T19:39:00Z,NA
