iso2c,country,year,SP.DYN.LE00.IN,EG.ELC.ACCS.ZS,EN.ATM.CO2E.PC,NY.GDP.PCAP.KD,iso3c,region,capital,longitude,latitude,income,lending
V1,Pre-demographic dividend,2008,55.275984272444,32.9556864676685,0.445815065307212,1314.638874872,PRE,Aggregates,,,,Aggregates,Aggregates
V1,Pre-demographic dividend,2009,55.9431876880214,31.8331513818274,0.435299388865025,1343.37505487658,PRE,Aggregates,,,,Aggregates,Aggregates
V1,Pre-demographic dividend,2010,56.5934562124247,32.2890438736856,0.471250539548996,1388.07070974154,PRE,Aggregates,,,,Aggregates,Aggregates
V1,Pre-demographic dividend,2011,57.2241555049088,35.884378936413,0.509289816156197,1409.74220682048,PRE,Aggregates,,,,Aggregates,Aggregates
V1,Pre-demographic dividend,2012,57.8355553453181,37.1922494146051,0.528890358895068,1447.26441168526,PRE,Aggregates,,,,Aggregates,Aggregates
V1,Pre-demographic dividend,2013,58.4260174117443,38.1794400974882,0.541348940378099,1490.36105212028,PRE,Aggregates,,,,Aggregates,Aggregates
V1,Pre-demographic dividend,2014,58.987778967973,39.7703963513503,0.54231560397955,1518.95857686978,PRE,Aggregates,,,,Aggregates,Aggregates
V1,Pre-demographic dividend,2015,59.5119589254375,40.0940123267575,NA,1520.87839909496,PRE,Aggregates,,,,Aggregates,Aggregates
V2,Early-demographic dividend,1995,62.6194526370461,57.0404364540405,1.55590620674654,2102.31382160727,EAR,Aggregates,,,,Aggregates,Aggregates
V2,Early-demographic dividend,1996,63.005850089615,58.8850261262803,1.60556988852329,2175.11099499105,EAR,Aggregates,,,,Aggregates,Aggregates
V2,Early-demographic dividend,1997,63.3734085512929,61.0374925856641,1.61771894537603,2234.47838130568,EAR,Aggregates,,,,Aggregates,Aggregates
V2,Early-demographic dividend,1998,63.7262337073781,62.7439407107193,1.62969132122329,2235.69016486392,EAR,Aggregates,,,,Aggregates,Aggregates
V2,Early-demographic dividend,1999,64.068894698629,65.7128465315371,1.68020849905506,2229.07909143333,EAR,Aggregates,,,,Aggregates,Aggregates
V2,Early-demographic dividend,2002,65.0652542261936,68.1837466030779,1.70704038615307,2266.47470005765,EAR,Aggregates,,,,Aggregates,Aggregates
V2,Early-demographic dividend,2003,65.4023795719435,69.3171956701707,1.76649675460328,2335.73352866515,EAR,Aggregates,,,,Aggregates,Aggregates
V2,Early-demographic dividend,2004,65.7483773781897,70.1069370006175,1.82626022553051,2451.82614216156,EAR,Aggregates,,,,Aggregates,Aggregates
V2,Early-demographic dividend,2005,66.1064096592484,70.8999073077587,1.85978181032034,2559.90238484241,EAR,Aggregates,,,,Aggregates,Aggregates
V2,Early-demographic dividend,2006,66.4805866151783,72.6501237449139,1.93120671524026,2674.41896394145,EAR,Aggregates,,,,Aggregates,Aggregates
V2,Early-demographic dividend,2007,66.8669319703954,75.358639418618,1.97671688686266,2786.79582868466,EAR,Aggregates,,,,Aggregates,Aggregates
V2,Early-demographic dividend,2008,67.2628298521852,75.2813603797044,2.08023361523273,2838.52385186163,EAR,Aggregates,,,,Aggregates,Aggregates
V2,Early-demographic dividend,2009,67.6620700960707,77.2233318440659,2.12913519478519,2812.86675724929,EAR,Aggregates,,,,Aggregates,Aggregates
V2,Early-demographic dividend,2010,68.0564576523012,78.6605921442994,2.12064533604319,2941.53268714508,EAR,Aggregates,,,,Aggregates,Aggregates
V2,Early-demographic dividend,2011,68.4394017969759,75.2494763893958,2.20252577427603,3042.06059570181,EAR,Aggregates,,,,Aggregates,Aggregates
V2,Early-demographic dividend,2012,68.8037713262235,81.3808598017022,2.29763956763086,3125.384239024,EAR,Aggregates,,,,Aggregates,Aggregates
V2,Early-demographic dividend,2013,69.1457979876522,81.8961107395951,2.21307605608905,3213.79408572159,EAR,Aggregates,,,,Aggregates,Aggregates
V2,Early-demographic dividend,2014,69.4616203412941,82.970862566334,2.29821640857788,3296.24863434894,EAR,Aggregates,,,,Aggregates,Aggregates
V2,Early-demographic dividend,2015,69.749274222517,85.7474765705997,NA,3402.54960163743,EAR,Aggregates,,,,Aggregates,Aggregates
V2,Early-demographic dividend,2000,64.4031623099009,65.3064712832147,1.7132797428821,2287.03054087674,EAR,Aggregates,,,,Aggregates,Aggregates
V2,Early-demographic dividend,2001,64.733941743048,64.8113002037426,1.70450549916066,2269.55520765061,EAR,Aggregates,,,,Aggregates,Aggregates
V3,Late-demographic dividend,1997,70.096459000427,NA,3.48978351293787,3132.66515977412,LTE,Aggregates,,,,Aggregates,Aggregates
V3,Late-demographic dividend,1998,70.3925980603571,NA,3.3619961775939,3168.91338448241,LTE,Aggregates,,,,Aggregates,Aggregates
V3,Late-demographic dividend,1999,70.6189877829137,NA,3.33958072346863,3272.1151697927,LTE,Aggregates,,,,Aggregates,Aggregates
V3,Late-demographic dividend,2000,70.9039662621541,95.7106918672846,3.4042785950833,3467.4441663795,LTE,Aggregates,,,,Aggregates,Aggregates
V3,Late-demographic dividend,2001,71.2119143855348,96.0398171470793,3.45451614428521,3604.26615045848,LTE,Aggregates,,,,Aggregates,Aggregates
V3,Late-demographic dividend,2002,71.4998201033673,96.5781443582443,3.60911719305519,3778.24863733254,LTE,Aggregates,,,,Aggregates,Aggregates
V3,Late-demographic dividend,2003,71.7940496911979,96.8252948172025,3.99415963454884,3989.59721831558,LTE,Aggregates,,,,Aggregates,Aggregates
V3,Late-demographic dividend,2004,72.1180260462061,97.082668025523,4.35184185774159,4276.64173471726,LTE,Aggregates,,,,Aggregates,Aggregates
V3,Late-demographic dividend,2005,72.4018938477741,97.5827641851771,4.68411666545393,4554.88503209597,LTE,Aggregates,,,,Aggregates,Aggregates
V3,Late-demographic dividend,2006,72.7565686816389,98.2102068213621,5.02466788358224,4921.34267118811,LTE,Aggregates,,,,Aggregates,Aggregates
V3,Late-demographic dividend,2007,73.0829778677008,97.9327086360832,5.26287173882482,5361.36811021372,LTE,Aggregates,,,,Aggregates,Aggregates
V3,Late-demographic dividend,1995,69.4634806316305,NA,3.51337300827905,2915.31674859588,LTE,Aggregates,,,,Aggregates,Aggregates
V3,Late-demographic dividend,1996,69.772118083732,NA,3.55556144318676,3011.88662874987,LTE,Aggregates,,,,Aggregates,Aggregates
V3,Late-demographic dividend,2010,73.9822582402993,98.4492529001542,6.08218758046457,6192.85187653095,LTE,Aggregates,,,,Aggregates,Aggregates
V3,Late-demographic dividend,2011,74.3195218019525,98.6665735134486,6.56006069842893,6568.60148194705,LTE,Aggregates,,,,Aggregates,Aggregates
V3,Late-demographic dividend,2012,74.6098768411019,98.8074062346321,6.71193184665516,6880.75671154515,LTE,Aggregates,,,,Aggregates,Aggregates
V3,Late-demographic dividend,2013,74.9167929378834,98.9579688934595,6.77992373435829,7195.06820899979,LTE,Aggregates,,,,Aggregates,Aggregates
V3,Late-demographic dividend,2014,75.1994828689972,98.9528293760812,6.75494397274433,7479.57151783641,LTE,Aggregates,,,,Aggregates,Aggregates
V3,Late-demographic dividend,2015,75.4712130232502,98.8705005157474,NA,7722.38768349121,LTE,Aggregates,,,,Aggregates,Aggregates
V3,Late-demographic dividend,2008,73.3772273440479,98.2371762107529,5.55118471234178,5675.19313702727,LTE,Aggregates,,,,Aggregates,Aggregates
V3,Late-demographic dividend,2009,73.7033731592377,97.854669036271,5.63298861555729,5788.61612770517,LTE,Aggregates,,,,Aggregates,Aggregates
V4,Post-demographic dividend,1995,76.0751179803732,99.9382863377026,11.5771064653542,31146.3120634416,PST,Aggregates,,,,Aggregates,Aggregates
V4,Post-demographic dividend,1998,76.9991811947033,99.9474865137996,11.6792060701062,33420.9710599776,PST,Aggregates,,,,Aggregates,Aggregates
V4,Post-demographic dividend,1999,77.1164179360581,99.9505518468977,11.7773138661478,34355.377989154404,PST,Aggregates,,,,Aggregates,Aggregates
V4,Post-demographic dividend,1996,76.4388946395245,99.9413584786767,11.7871840245711,31857.5124038389,PST,Aggregates,,,,Aggregates,Aggregates
V4,Post-demographic dividend,1997,76.782587573225,99.944414732842,11.7587892286516,32717.8295772387,PST,Aggregates,,,,Aggregates,Aggregates
V4,Post-demographic dividend,2002,77.7872387561658,99.9429516455872,11.9075891557912,36259.6600617029,PST,Aggregates,,,,Aggregates,Aggregates
V4,Post-demographic dividend,2003,77.9147267287634,99.962082576194,12.0167190964914,36807.8350070443,PST,Aggregates,,,,Aggregates,Aggregates
V4,Post-demographic dividend,2004,78.3404856154071,99.9643467141421,12.076838369079,37761.5978731369,PST,Aggregates,,,,Aggregates,Aggregates
V4,Post-demographic dividend,2005,78.4333217765194,99.9620937554947,12.0001911337633,38601.4589389909,PST,Aggregates,,,,Aggregates,Aggregates
V4,Post-demographic dividend,2006,78.7581522092376,99.9673991180675,11.8559959532831,39536.0801222601,PST,Aggregates,,,,Aggregates,Aggregates
V4,Post-demographic dividend,2007,79.0118207018946,99.9614334695951,11.8561715628023,40357.3101994642,PST,Aggregates,,,,Aggregates,Aggregates
V4,Post-demographic dividend,2008,79.1543505004617,99.9730677928593,11.5622135817285,40203.3912008801,PST,Aggregates,,,,Aggregates,Aggregates
V4,Post-demographic dividend,2009,79.4773748890777,99.9748509098055,10.77644732635,38604.8457760091,PST,Aggregates,,,,Aggregates,Aggregates
V4,Post-demographic dividend,2010,79.6860878666827,99.977037346148,11.0909459628524,39512.6055721381,PST,Aggregates,,,,Aggregates,Aggregates
V4,Post-demographic dividend,2011,79.9528822642839,99.9782433795548,10.8351771322514,40033.7180572891,PST,Aggregates,,,,Aggregates,Aggregates
V4,Post-demographic dividend,2012,80.0866901066395,99.977166190403,10.6012682343717,40313.9158063897,PST,Aggregates,,,,Aggregates,Aggregates
V4,Post-demographic dividend,2013,80.2680146532635,99.9846167358226,10.5449452140109,40675.028887805,PST,Aggregates,,,,Aggregates,Aggregates
V4,Post-demographic dividend,2014,80.5272130839271,99.9901011541444,10.3607410941025,41248.1111117006,PST,Aggregates,,,,Aggregates,Aggregates
V4,Post-demographic dividend,2015,80.394980071825,99.9932784084719,NA,41931.2013701746,PST,Aggregates,,,,Aggregates,Aggregates
V4,Post-demographic dividend,2001,77.6476859401279,99.9545425885015,11.9097516897084,35900.338969025,PST,Aggregates,,,,Aggregates,Aggregates
V4,Post-demographic dividend,2000,77.3556501188697,99.965632733147,12.0148781339913,35525.4816012921,PST,Aggregates,,,,Aggregates,Aggregates
VC,St. Vincent and the Grenadines,1996,70.736,74.466194152832,1.22260502333852,4218.43265924842,VCT,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
VC,St. Vincent and the Grenadines,1997,70.731,75.816276550293,1.22352286945642,4369.60138857956,VCT,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
VC,St. Vincent and the Grenadines,1995,70.745,73.1191101074219,1.18799463136946,4162.55164141826,VCT,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
VC,St. Vincent and the Grenadines,2000,70.809,79.8676605224609,1.360869887924,4753.06172524038,VCT,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
VC,St. Vincent and the Grenadines,2001,70.882,82.41,1.66533513753985,4829.28589463975,VCT,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
VC,St. Vincent and the Grenadines,1998,70.738,77.1691055297852,1.49672080963998,4552.26151445004,VCT,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
VC,St. Vincent and the Grenadines,1999,70.762,78.5210571289063,1.5313480205646,4677.53537849249,VCT,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
VC,St. Vincent and the Grenadines,2004,71.208,85.1112289428711,2.02760984960189,5726.53875399144,VCT,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
VC,St. Vincent and the Grenadines,2005,71.331,86.3667373657227,2.0257057101294502,5863.50369190533,VCT,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
VC,St. Vincent and the Grenadines,2002,70.977,82.5269546508789,1.73008501623542,5125.02888729989,VCT,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
VC,St. Vincent and the Grenadines,2003,71.087,83.8307037353516,1.82798220187213,5507.46552187908,VCT,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
VC,St. Vincent and the Grenadines,2008,71.643,90.0829467773438,2.09749707084406,6642.27855228164,VCT,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
VC,St. Vincent and the Grenadines,2009,71.716,91.3435287475586,2.87841569163427,6509.21857056126,VCT,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
VC,St. Vincent and the Grenadines,2010,71.776,92.6343307495117,2.03242344464459,6292.78982922694,VCT,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
VC,St. Vincent and the Grenadines,2011,71.827,93.9669494628906,1.82815096569297,6262.87189143079,VCT,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
VC,St. Vincent and the Grenadines,2012,71.879,95.3495483398438,2.33340711025038,6342.48302219826,VCT,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
VC,St. Vincent and the Grenadines,2013,71.939,96.7766494750977,1.92427869124119,6447.60841225088,VCT,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
VC,St. Vincent and the Grenadines,2014,72.01,98.2393417358398,1.92005401383416,6511.5575668454,VCT,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
VC,St. Vincent and the Grenadines,2015,72.095,99.7287368774414,NA,6580.82959152622,VCT,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
VC,St. Vincent and the Grenadines,2007,71.554,88.79,2.09508100038703,6531.14330355675,VCT,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
VC,St. Vincent and the Grenadines,2006,71.449,87.6061401367188,2.0259108864396,6314.95057460526,VCT,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
VE,"Venezuela, RB",1996,71.451,98.4738082885742,5.48584307357615,12410.2577483223,VEN,Latin America & Caribbean,Caracas,-69.8371,9.08165,Upper middle income,IBRD
VE,"Venezuela, RB",1997,71.596,98.7,5.86697700381338,12939.5833172297,VEN,Latin America & Caribbean,Caracas,-69.8371,9.08165,Upper middle income,IBRD
VE,"Venezuela, RB",1995,71.321,99,6.08043154638412,12692.5960833233,VEN,Latin America & Caribbean,Caracas,-69.8371,9.08165,Upper middle income,IBRD
VE,"Venezuela, RB",1999,71.93,98.9,7.29249774672038,11739.1101656561,VEN,Latin America & Caribbean,Caracas,-69.8371,9.08165,Upper middle income,IBRD
VE,"Venezuela, RB",2000,72.112,98.9,6.30041798997919,11944.2058377568,VEN,Latin America & Caribbean,Caracas,-69.8371,9.08165,Upper middle income,IBRD
VE,"Venezuela, RB",2001,72.294,99.9,7.00251764228162,12122.1213440532,VEN,Latin America & Caribbean,Caracas,-69.8371,9.08165,Upper middle income,IBRD
VE,"Venezuela, RB",2002,72.466,99.8,7.70174357325188,10848.8167176834,VEN,Latin America & Caribbean,Caracas,-69.8371,9.08165,Upper middle income,IBRD
VE,"Venezuela, RB",2003,72.618,95.7,7.51823559238348,9830.73677120797,VEN,Latin America & Caribbean,Caracas,-69.8371,9.08165,Upper middle income,IBRD
VE,"Venezuela, RB",2004,72.746,99.1,5.83665406322074,11429.4069750518,VEN,Latin America & Caribbean,Caracas,-69.8371,9.08165,Upper middle income,IBRD
VE,"Venezuela, RB",2005,72.852,98.8899459838867,6.24594741455454,12400.7747575052,VEN,Latin America & Caribbean,Caracas,-69.8371,9.08165,Upper middle income,IBRD
VE,"Venezuela, RB",2006,72.938,99.3,6.31334019411554,13413.0140896143,VEN,Latin America & Caribbean,Caracas,-69.8371,9.08165,Upper middle income,IBRD
VE,"Venezuela, RB",2007,73.01,98.8121337890625,5.90095604715423,14374.374372096,VEN,Latin America & Caribbean,Caracas,-69.8371,9.08165,Upper middle income,IBRD
VE,"Venezuela, RB",2008,73.071,98.7780227661133,6.48124561619856,14920.447414239,VEN,Latin America & Caribbean,Caracas,-69.8371,9.08165,Upper middle income,IBRD
VE,"Venezuela, RB",2009,73.116,98.7625579833984,6.41394474954505,14239.0392030136,VEN,Latin America & Caribbean,Caracas,-69.8371,9.08165,Upper middle income,IBRD
VE,"Venezuela, RB",2010,73.134,98.8640060424805,6.64806325189153,13825.3580883312,VEN,Latin America & Caribbean,Caracas,-69.8371,9.08165,Upper middle income,IBRD
VE,"Venezuela, RB",2011,73.11,98.84,6.12089730645576,14179.192314908,VEN,Latin America & Caribbean,Caracas,-69.8371,9.08165,Upper middle income,IBRD
VE,"Venezuela, RB",2012,73.037,99.326545715332,6.76939678975688,14735.0935364906,VEN,Latin America & Caribbean,Caracas,-69.8371,9.08165,Upper middle income,IBRD
VE,"Venezuela, RB",2013,72.918,99.2345809936523,6.17528542833228,14721.8559547003,VEN,Latin America & Caribbean,Caracas,-69.8371,9.08165,Upper middle income,IBRD
VE,"Venezuela, RB",2014,72.762,100,6.16473103431657,14025.3575647702,VEN,Latin America & Caribbean,Caracas,-69.8371,9.08165,Upper middle income,IBRD
VE,"Venezuela, RB",2015,72.584,100,NA,NA,VEN,Latin America & Caribbean,Caracas,-69.8371,9.08165,Upper middle income,IBRD
VE,"Venezuela, RB",1998,71.756,98.4,7.18549576521764,12726.411268363,VEN,Latin America & Caribbean,Caracas,-69.8371,9.08165,Upper middle income,IBRD
VG,British Virgin Islands,1995,NA,93.193115234375,4.36705845803345,NA,VGB,Latin America & Caribbean,Road Town,-64.623056,18.431389,High income,Not classified
VG,British Virgin Islands,1997,NA,93.8356628417969,5.03478260869565,NA,VGB,Latin America & Caribbean,Road Town,-64.623056,18.431389,High income,Not classified
VG,British Virgin Islands,1998,NA,94.1611785888672,5.18016245396297,NA,VGB,Latin America & Caribbean,Road Town,-64.623056,18.431389,High income,Not classified
VG,British Virgin Islands,1999,NA,94.4858245849609,5.12713472485769,NA,VGB,Latin America & Caribbean,Road Town,-64.623056,18.431389,High income,Not classified
VG,British Virgin Islands,1996,NA,93.5128936767578,4.8888319146754204,NA,VGB,Latin America & Caribbean,Road Town,-64.623056,18.431389,High income,Not classified
VG,British Virgin Islands,2001,NA,95.1145935058594,5.14355501813785,NA,VGB,Latin America & Caribbean,Road Town,-64.623056,18.431389,High income,Not classified
VG,British Virgin Islands,2002,NA,95.4097900390625,5.38014103838326,NA,VGB,Latin America & Caribbean,Road Town,-64.623056,18.431389,High income,Not classified
VG,British Virgin Islands,2003,NA,95.6862258911133,5.58374861572536,NA,VGB,Latin America & Caribbean,Road Town,-64.623056,18.431389,High income,Not classified
VG,British Virgin Islands,2000,NA,94.8051147460938,5.05519176800748,NA,VGB,Latin America & Caribbean,Road Town,-64.623056,18.431389,High income,Not classified
VG,British Virgin Islands,2005,NA,96.1676406860352,5.71307396027178,NA,VGB,Latin America & Caribbean,Road Town,-64.623056,18.431389,High income,Not classified
VG,British Virgin Islands,2006,NA,96.3797302246094,5.95316987886609,NA,VGB,Latin America & Caribbean,Road Town,-64.623056,18.431389,High income,Not classified
VG,British Virgin Islands,2007,NA,96.5872955322266,6.0025951211722,NA,VGB,Latin America & Caribbean,Road Town,-64.623056,18.431389,High income,Not classified
VG,British Virgin Islands,2008,NA,96.8019180297852,6.18262635551979,NA,VGB,Latin America & Caribbean,Road Town,-64.623056,18.431389,High income,Not classified
VG,British Virgin Islands,2009,NA,97.0351867675781,6.10285143681349,NA,VGB,Latin America & Caribbean,Road Town,-64.623056,18.431389,High income,Not classified
VG,British Virgin Islands,2010,NA,98.5835723876953,6.2009426494927,NA,VGB,Latin America & Caribbean,Road Town,-64.623056,18.431389,High income,Not classified
VG,British Virgin Islands,2011,NA,98.9858703613281,6.21547371022988,NA,VGB,Latin America & Caribbean,Road Town,-64.623056,18.431389,High income,Not classified
VG,British Virgin Islands,2012,NA,99.22265625,6.14366492146597,NA,VGB,Latin America & Caribbean,Road Town,-64.623056,18.431389,High income,Not classified
VG,British Virgin Islands,2013,NA,99.2189712524414,6.10170901653551,NA,VGB,Latin America & Caribbean,Road Town,-64.623056,18.431389,High income,Not classified
VG,British Virgin Islands,2014,NA,99.2621002197266,6.19831660284936,NA,VGB,Latin America & Caribbean,Road Town,-64.623056,18.431389,High income,Not classified
VG,British Virgin Islands,2015,NA,100,NA,NA,VGB,Latin America & Caribbean,Road Town,-64.623056,18.431389,High income,Not classified
VG,British Virgin Islands,2004,NA,95.9394454956055,5.58243037521268,NA,VGB,Latin America & Caribbean,Road Town,-64.623056,18.431389,High income,Not classified
VI,Virgin Islands (U.S.),1995,75.5099268292683,100,NA,NA,VIR,Latin America & Caribbean,Charlotte Amalie,-64.8963,18.3358,High income,Not classified
VI,Virgin Islands (U.S.),1998,76.2369756097561,100,NA,NA,VIR,Latin America & Caribbean,Charlotte Amalie,-64.8963,18.3358,High income,Not classified
VI,Virgin Islands (U.S.),1999,76.4618536585366,100,NA,NA,VIR,Latin America & Caribbean,Charlotte Amalie,-64.8963,18.3358,High income,Not classified
VI,Virgin Islands (U.S.),2000,76.619512195122,100,NA,NA,VIR,Latin America & Caribbean,Charlotte Amalie,-64.8963,18.3358,High income,Not classified
VI,Virgin Islands (U.S.),2001,77.6731707317073,100,NA,NA,VIR,Latin America & Caribbean,Charlotte Amalie,-64.8963,18.3358,High income,Not classified
VI,Virgin Islands (U.S.),2002,77.6219512195122,100,NA,36687.0545096165,VIR,Latin America & Caribbean,Charlotte Amalie,-64.8963,18.3358,High income,Not classified
VI,Virgin Islands (U.S.),2003,77.5731707317073,100,NA,36565.8293918275,VIR,Latin America & Caribbean,Charlotte Amalie,-64.8963,18.3358,High income,Not classified
VI,Virgin Islands (U.S.),2004,77.8731707317073,100,NA,37654.274280256,VIR,Latin America & Caribbean,Charlotte Amalie,-64.8963,18.3358,High income,Not classified
VI,Virgin Islands (U.S.),2005,77.4219512195122,100,NA,39026.654555933,VIR,Latin America & Caribbean,Charlotte Amalie,-64.8963,18.3358,High income,Not classified
VI,Virgin Islands (U.S.),2006,78.4756097560976,100,NA,40472.6629527254,VIR,Latin America & Caribbean,Charlotte Amalie,-64.8963,18.3358,High income,Not classified
VI,Virgin Islands (U.S.),2007,76.8609756097561,100,NA,42118.3562605835,VIR,Latin America & Caribbean,Charlotte Amalie,-64.8963,18.3358,High income,Not classified
VI,Virgin Islands (U.S.),2008,77.2634146341463,100,NA,42491.4540238816,VIR,Latin America & Caribbean,Charlotte Amalie,-64.8963,18.3358,High income,Not classified
VI,Virgin Islands (U.S.),2009,77.6146341463415,100,NA,39667.1915982754,VIR,Latin America & Caribbean,Charlotte Amalie,-64.8963,18.3358,High income,Not classified
VI,Virgin Islands (U.S.),2010,77.9658536585366,100,NA,40043.1901659314,VIR,Latin America & Caribbean,Charlotte Amalie,-64.8963,18.3358,High income,Not classified
VI,Virgin Islands (U.S.),2011,78.4170731707317,100,NA,36798.6990347292,VIR,Latin America & Caribbean,Charlotte Amalie,-64.8963,18.3358,High income,Not classified
VI,Virgin Islands (U.S.),2012,78.6682926829268,100,NA,31301.001725378,VIR,Latin America & Caribbean,Charlotte Amalie,-64.8963,18.3358,High income,Not classified
VI,Virgin Islands (U.S.),2013,78.8682926829268,100,NA,29516.0016331562,VIR,Latin America & Caribbean,Charlotte Amalie,-64.8963,18.3358,High income,Not classified
VI,Virgin Islands (U.S.),2014,78.9682926829268,100,NA,29303.724101789,VIR,Latin America & Caribbean,Charlotte Amalie,-64.8963,18.3358,High income,Not classified
VI,Virgin Islands (U.S.),2015,79.1682926829268,100,NA,29408.0551252719,VIR,Latin America & Caribbean,Charlotte Amalie,-64.8963,18.3358,High income,Not classified
VI,Virgin Islands (U.S.),1996,75.7590243902439,100,NA,NA,VIR,Latin America & Caribbean,Charlotte Amalie,-64.8963,18.3358,High income,Not classified
VI,Virgin Islands (U.S.),1997,76.0025365853659,100,NA,NA,VIR,Latin America & Caribbean,Charlotte Amalie,-64.8963,18.3358,High income,Not classified
VN,Vietnam,1997,72.399,78.4,0.584708333299842,669.911659651252,VNM,East Asia & Pacific,Hanoi,105.825,21.0069,Lower middle income,IBRD
VN,Vietnam,1998,72.617,85.3456878662109,0.60824281056909,699.616942118451,VNM,East Asia & Pacific,Hanoi,105.825,21.0069,Lower middle income,IBRD
VN,Vietnam,1995,71.923,NA,0.388334427684272,583.314084579776,VNM,East Asia & Pacific,Hanoi,105.825,21.0069,Lower middle income,IBRD
VN,Vietnam,1996,72.168,NA,0.455743274211853,628.084147112091,VNM,East Asia & Pacific,Hanoi,105.825,21.0069,Lower middle income,IBRD
VN,Vietnam,2001,73.228,88.0964813232422,0.757220692413793,804.198861669933,VNM,East Asia & Pacific,Hanoi,105.825,21.0069,Lower middle income,IBRD
VN,Vietnam,2002,73.438,89.1,0.86841991749569,846.726291955591,VNM,East Asia & Pacific,Hanoi,105.825,21.0069,Lower middle income,IBRD
VN,Vietnam,1999,72.824,86.2694549560547,0.603434888444514,724.479782956808,VNM,East Asia & Pacific,Hanoi,105.825,21.0069,Lower middle income,IBRD
VN,Vietnam,2000,73.025,87.187873840332,0.671308552382385,765.185650932615,VNM,East Asia & Pacific,Hanoi,105.825,21.0069,Lower middle income,IBRD
VN,Vietnam,2005,74.092,96.1,1.17070825176359,1018.12112382332,VNM,East Asia & Pacific,Hanoi,105.825,21.0069,Lower middle income,IBRD
VN,Vietnam,2006,74.295,96,1.21423611464006,1079.06248842695,VNM,East Asia & Pacific,Hanoi,105.825,21.0069,Lower middle income,IBRD
VN,Vietnam,2007,74.474,93.1639251708984,1.22773396327782,1145.14003771978,VNM,East Asia & Pacific,Hanoi,105.825,21.0069,Lower middle income,IBRD
VN,Vietnam,2008,74.625,93.9776763916016,1.36813995290284,1198.41721350262,VNM,East Asia & Pacific,Hanoi,105.825,21.0069,Lower middle income,IBRD
VN,Vietnam,2009,74.745,96.1,1.47699353324794,1250.79576057587,VNM,East Asia & Pacific,Hanoi,105.825,21.0069,Lower middle income,IBRD
VN,Vietnam,2010,74.837,98.4529724121094,1.62261892158516,1317.89070617836,VNM,East Asia & Pacific,Hanoi,105.825,21.0069,Lower middle income,IBRD
VN,Vietnam,2011,74.904,99,1.71224064580119,1385.89038466892,VNM,East Asia & Pacific,Hanoi,105.825,21.0069,Lower middle income,IBRD
VN,Vietnam,2012,74.958,99.033805847168,1.5837081215802,1443.49261488872,VNM,East Asia & Pacific,Hanoi,105.825,21.0069,Lower middle income,IBRD
VN,Vietnam,2013,75.006,99.0009918212891,1.62230762917809,1505.81094882914,VNM,East Asia & Pacific,Hanoi,105.825,21.0069,Lower middle income,IBRD
VN,Vietnam,2014,75.056,99.2,1.81989397652576,1579.189101937,VNM,East Asia & Pacific,Hanoi,105.825,21.0069,Lower middle income,IBRD
VN,Vietnam,2015,75.11,99.7993927001953,NA,1667.1718910463,VNM,East Asia & Pacific,Hanoi,105.825,21.0069,Lower middle income,IBRD
VN,Vietnam,2003,73.654,89.8663635253906,0.957054375673802,896.704375753457,VNM,East Asia & Pacific,Hanoi,105.825,21.0069,Lower middle income,IBRD
VN,Vietnam,2004,73.875,90.7186965942383,1.09012949367564,955.447267091645,VNM,East Asia & Pacific,Hanoi,105.825,21.0069,Lower middle income,IBRD
VU,Vanuatu,1997,66.66,16.6919193267822,0.482166235043248,2710.54957076166,VUT,East Asia & Pacific,Port-Vila,168.321,-17.7404,Lower middle income,IDA
VU,Vanuatu,1998,66.899,18.5401954650879,0.453257822200498,2778.44263978008,VUT,East Asia & Pacific,Port-Vila,168.321,-17.7404,Lower middle income,IDA
