"year","state","state_po","county","FIPS","totalvotes","D","O","R","percent_dem","percent_gop","percent_other","total_population","percent_white","percent_black","percent_asian","percent_hispanic","per_capita_income","median_rent","median_age"
2016,"Pennsylvania","PA","Forest",42053,2401,626,92,1683,26.0724698042482,70.0957934194086,3.83173677634319,7696,75,18,0,6,13646,363,41.5
2016,"Pennsylvania","PA","Franklin",42055,69731,17465,2498,49768,25.0462491574766,71.3714130013911,3.58233784113235,150594,90,3,1,5,25741,609,40.5
2016,"Pennsylvania","PA","Fulton",42057,6771,912,165,5694,13.4692069118299,84.0939299955693,2.4368630926008,14779,97,1,0,1,23201,453,42.5
2016,"Pennsylvania","PA","Greene",42059,15764,4482,433,10849,28.4318700837351,68.8213651357523,2.74676478051256,38362,92,5,0,1,21819,422,41.5
2016,"Pennsylvania","PA","Huntingdon",42061,19706,4539,673,14494,23.0335938292906,73.551202679387,3.41520349132244,45874,92,5,0,2,20739,421,41.9
2016,"Pennsylvania","PA","Indiana",42063,37770,11528,1354,24888,30.5215779719354,65.8935663224782,3.58485570558644,88404,94,2,1,1,22933,522,38.7
2016,"Pennsylvania","PA","Jefferson",42065,19478,3650,636,15192,18.7390902556731,77.9956874422425,3.2652223020844,45015,98,0,0,1,21300,414,43.1
2016,"Pennsylvania","PA","Juniata",42067,10454,1821,360,8273,17.4191696958102,79.1371723742108,3.44365792997896,24737,96,1,0,3,21628,435,41.7
2016,"Pennsylvania","PA","Lackawanna",42069,103456,51983,3089,48384,50.2464815960408,46.7677080111352,2.985810392824,214275,89,2,2,5,25594,537,42.1
2016,"Pennsylvania","PA","Lancaster",42071,241112,91093,12105,137914,37.7803676299811,57.1991439662895,5.02048840372939,523306,84,3,2,9,26496,720,38.2
2016,"Pennsylvania","PA","Lawrence",42073,40753,14009,1316,25428,34.3753834073565,62.3954064731431,3.22921011950041,90374,93,4,0,1,22906,461,44
2016,"Pennsylvania","PA","Lebanon",42075,61845,18953,2367,40525,30.6459697631175,65.5267200258711,3.8273102110114,134411,86,2,1,10,27074,596,41
2016,"Pennsylvania","PA","Lehigh",42077,160993,81324,5979,73690,50.513997502997,45.7721764300311,3.71382606697186,352068,70,5,3,20,27923,780,39.4
2016,"Pennsylvania","PA","Luzerne",42079,134983,52451,3844,78688,38.8574857574658,58.2947482275546,2.84776601497966,320827,87,3,1,7,24793,508,42.8
2016,"Pennsylvania","PA","Lycoming",42081,50565,13020,1918,35627,25.7490358943934,70.4578265598734,3.79313754573321,116604,92,5,1,1,22987,526,41.2
2016,"Pennsylvania","PA","McKean",42083,16296,4025,636,11635,24.6993127147766,71.3978890525282,3.90279823269514,43294,94,2,0,2,22426,441,42.2
2016,"Pennsylvania","PA","Mercer",42085,52309,18733,2032,31544,35.8121929304709,60.3031983023954,3.88460876713376,116059,91,6,1,1,22831,464,43.1
2016,"Pennsylvania","PA","Mifflin",42087,18601,3877,630,14094,20.842965431966,75.7701198860276,3.38691468200634,46698,97,1,0,1,20794,423,42.9
2016,"Pennsylvania","PA","Monroe",42089,69752,33918,2448,33386,48.6265626792063,47.863860534465,3.50957678632871,168947,70,12,2,14,25494,830,40.6
2016,"Pennsylvania","PA","Montgomery",42091,434687,256082,15874,162731,58.9118147080543,37.4363622560601,3.65182303588559,804621,78,9,7,4,41472,976,40.8
2016,"Pennsylvania","PA","Montour",42093,8556,2857,411,5288,33.3917718560075,61.8045815801777,4.80364656381487,18379,93,2,2,2,29600,540,43.8
2016,"Pennsylvania","PA","Northampton",42095,143519,66272,5511,71736,46.1764644402483,49.9836258613842,3.83990969836746,298439,80,4,3,11,29266,768,41.2
2016,"Pennsylvania","PA","Northumberland",42097,36622,9788,1407,25427,26.7271039266015,69.4309431489269,3.84195292447163,94444,94,2,0,3,22478,430,43.4
2016,"Pennsylvania","PA","Perry",42099,21158,4632,910,15616,21.8924283958786,73.8065979771245,4.30097362699688,45808,96,1,0,1,26048,527,41.4
2016,"Pennsylvania","PA","Philadelphia",42101,707631,584025,14858,108748,82.5324215586937,15.3678965449507,2.09968189635559,1536704,37,42,6,13,22279,721,33.6
2016,"Pennsylvania","PA","Pike",42103,26101,9256,789,16056,35.4622428259454,61.5148844871844,3.02287268687023,57179,83,5,1,9,27691,852,44.8
2016,"Pennsylvania","PA","Potter",42105,7784,1302,231,6251,16.726618705036,80.3057553956834,2.96762589928058,17487,97,0,0,1,22564,459,45
2016,"Pennsylvania","PA","Schuylkill",42107,62869,16770,2098,44001,26.6745136712847,69.9883885539773,3.33709777473795,147700,93,3,1,3,23021,470,43.3
2016,"Pennsylvania","PA","Snyder",42109,16363,4002,636,11725,24.4576177962476,71.6555643830593,3.88681782069303,39711,96,1,1,2,23088,499,39.3
2016,"Pennsylvania","PA","Somerset",42111,35773,7376,1018,27379,20.6189025242501,76.5353758421156,2.84572163363431,77341,95,2,0,1,22192,400,44.7
2016,"Pennsylvania","PA","Sullivan",42113,3136,750,95,2291,23.9158163265306,73.0548469387755,3.02933673469388,6419,96,1,0,1,22923,390,50.5
2016,"Pennsylvania","PA","Susquehanna",42115,18863,5123,849,12891,27.1589884959975,68.3401367756985,4.50087472830409,42948,97,1,0,1,24477,507,45.5
2016,"Pennsylvania","PA","Tioga",42117,18325,3901,810,13614,21.2878581173261,74.2919508867667,4.42019099590723,42267,96,1,0,1,22621,490,42.4
2016,"Pennsylvania","PA","Union",42119,17468,6180,666,10622,35.3789787039157,60.8083352415846,3.81268605449966,44932,85,7,1,5,22259,544,38.5
2016,"Pennsylvania","PA","Venango",42121,23348,6309,1018,16021,27.021586431386,68.6182970704129,4.36011649820113,54590,96,1,0,1,22060,421,44.7
2016,"Pennsylvania","PA","Warren",42123,18434,5145,812,12477,27.910382987957,67.6847130302701,4.40490398177281,41429,97,0,0,1,24179,436,45.5
2016,"Pennsylvania","PA","Washington",42125,101450,36322,3742,61386,35.8028585510104,60.5086249383933,3.68851651059635,208047,93,3,1,1,28433,499,43.7
2016,"Pennsylvania","PA","Wayne",42127,24018,7008,766,16244,29.1781164126905,67.6326088766758,3.18927471063369,52212,92,3,1,4,24005,585,46
2016,"Pennsylvania","PA","Westmoreland",42129,182051,59669,5860,116522,32.7759803571527,64.0051414164163,3.21887822643106,364090,95,2,1,1,28051,491,45.4
2016,"Pennsylvania","PA","Wyoming",42131,13144,3811,496,8837,28.9942178940962,67.2321972002435,3.77358490566038,28177,96,1,0,2,24195,521,42.4
2016,"Pennsylvania","PA","York",42133,205986,68524,8934,128528,33.2663384890235,62.3964735467459,4.33718796423058,436339,86,5,1,6,28132,655,40.3
2016,"Rhode Island","RI","Bristol",44001,25475,14609,1901,8965,57.3464180569185,35.1913640824338,7.46221786064769,49426,94,0,1,2,38893,776,43.3
2016,"Rhode Island","RI","Kent",44003,82053,37788,5929,38336,46.0531607619466,46.7210217786065,7.22581745944694,165628,91,1,2,4,33814,876,43
2016,"Rhode Island","RI","Newport",44005,41045,22851,3117,15077,55.6730417834085,36.7328541844317,7.59410403215982,82545,87,3,2,5,40293,1029,43.7
2016,"Rhode Island","RI","Providence",44007,248474,142899,14693,90882,57.5106449769392,36.5760602718997,5.91329475116109,627469,65,8,4,19,26308,740,37.1
2016,"Rhode Island","RI","Washington",44009,66369,33741,5398,27230,50.8384938751526,41.0281908722446,8.13331525260287,126627,92,1,2,3,37023,875,42.3
2016,"South Carolina","SC","Abbeville",45001,10775,3741,271,6763,34.7192575406033,62.7656612529002,2.51508120649652,25233,69,29,0,1,18134,386,42.8
2016,"South Carolina","SC","Aiken",45003,74851,25455,3371,46025,34.0075616892226,61.488824464603,4.5036138461744,161710,68,25,1,5,24769,495,40.3
2016,"South Carolina","SC","Allendale",45005,3592,2735,68,789,76.141425389755,21.9654788418708,1.89309576837416,10214,23,74,0,2,13334,344,38.5
2016,"South Carolina","SC","Anderson",45007,80483,21097,3154,56232,26.2129890784389,69.8681709180821,3.918840003479,188480,78,16,1,3,22081,476,40.1
2016,"South Carolina","SC","Bamberg",45009,6214,3898,112,2204,62.7293208883167,35.4682973929836,1.80238171869971,15814,36,62,0,1,18902,291,39.4
2016,"South Carolina","SC","Barnwell",45011,9485,4400,196,4889,46.3890353189246,51.5445440168687,2.06642066420664,22399,52,45,0,2,18862,390,38.9
2016,"South Carolina","SC","Beaufort",45013,78524,32138,3464,42922,40.9276144872905,54.6609953644746,4.41139014823493,165354,66,19,1,12,32503,888,41.5
2016,"South Carolina","SC","Berkeley",45015,79517,30705,4225,44587,38.6143843454859,56.072286429317,5.31332922519713,184366,64,25,2,6,24165,768,34.8
2016,"South Carolina","SC","Calhoun",45017,7549,3573,189,3787,47.3307722877202,50.1655848456749,2.50364286660485,15109,53,42,0,3,23023,373,44
2016,"South Carolina","SC","Charleston",45019,176345,89299,11603,75443,50.6388046159517,42.7814794862344,6.57971589781394,358736,63,29,1,5,30158,771,36
2016,"South Carolina","SC","Cherokee",45021,21759,6092,500,15167,27.9976101842916,69.7044900960522,2.29789971965623,55587,74,20,1,4,18240,437,38.4
2016,"South Carolina","SC","Chester",45023,14192,6579,348,7265,46.3571025930101,51.1908117249154,2.45208568207441,32879,59,37,0,2,18098,414,40.6
2016,"South Carolina","SC","Chesterfield",45025,16581,6858,411,9312,41.3605934503347,56.1606658223268,2.47874072733852,46452,62,33,0,4,17140,411,39.9
2016,"South Carolina","SC","Clarendon",45027,15395,7732,277,7386,50.224098733355,47.9766157843456,1.79928548229945,34652,47,49,0,3,17665,387,42.2
2016,"South Carolina","SC","Colleton",45029,17251,7627,533,9091,44.2119297432033,52.6983942959828,3.08967596081387,38453,56,40,0,3,18769,450,41.2
2016,"South Carolina","SC","Darlington",45031,29674,13888,797,14989,46.801914133585,50.5122329311856,2.68585293522949,68346,55,41,0,2,20105,407,39.8
2016,"South Carolina","SC","Dillon",45033,11698,5834,227,5637,49.8717729526415,48.1877243973329,1.94050265002565,31661,47,47,0,3,14988,336,37.4
2016,"South Carolina","SC","Dorchester",45035,62567,24055,3525,34987,38.4467850464302,55.9192545591126,5.63396039445714,139802,65,25,1,5,24495,743,35.7
2016,"South Carolina","SC","Edgefield",45037,11644,4491,311,6842,38.5692201992442,58.7598763311577,2.67090346959808,26698,56,37,0,5,20753,403,41.5
2016,"South Carolina","SC","Fairfield",45039,11267,6945,295,4027,61.6401881601136,35.7415461081033,2.61826573178308,23589,38,59,0,2,20257,413,43.1
2016,"South Carolina","SC","Florence",45041,57931,26710,1648,29573,46.1065750634375,51.0486613384889,2.84476359807357,137393,54,41,1,2,22432,482,37.5
2016,"South Carolina","SC","Georgetown",45043,31657,13310,958,17389,42.0444135578229,54.9293995009003,3.02618694127681,60280,62,34,0,3,24437,605,46.1
2016,"South Carolina","SC","Greenville",45045,215165,74483,12850,127832,34.6166895173472,59.4111495828783,5.97216089977459,459857,70,18,2,8,26643,599,37.5
2016,"South Carolina","SC","Greenwood",45047,28763,10711,1091,16961,37.2388137537809,58.9681187636895,3.79306748252964,69727,61,31,1,6,21053,483,38.3
2016,"South Carolina","SC","Hampton",45049,8806,5170,148,3488,58.7099704746764,39.6093572564161,1.68067226890756,20840,41,54,0,4,19332,384,39.3
2016,"South Carolina","SC","Horry",45051,132920,39410,4222,89288,29.6494131808607,67.1742401444478,3.17634667469154,276688,77,13,1,6,24002,677,42
2016,"South Carolina","SC","Jasper",45053,11427,5956,284,5187,52.1221667979347,45.3924914675768,2.48534173448849,25408,38,46,0,15,17350,541,35.9
2016,"South Carolina","SC","Kershaw",45055,28995,10330,1123,17542,35.6268322124504,60.5000862217624,3.87308156578721,61918,69,25,1,4,22638,443,40.9
2016,"South Carolina","SC","Lancaster",45057,38938,13812,1407,23719,35.4717756433304,60.914787611074,3.61343674559556,77946,70,23,1,5,21003,445,40.5
2016,"South Carolina","SC","Laurens",45059,26566,8889,861,16816,33.4600617330422,63.2989535496499,3.24098471730784,66457,69,25,0,4,19153,426,40.1
2016,"South Carolina","SC","Lee",45061,8156,5199,154,2803,63.7444825895047,34.3673369298676,1.88818048062776,18890,33,63,0,2,14740,391,39.3
2016,"South Carolina","SC","Lexington",45063,122093,35230,6837,80026,28.8550531152482,65.545117246689,5.59982963806279,266575,77,14,1,6,26886,625,37.9
2016,"South Carolina","SC","McCormick",45065,5216,2479,85,2652,47.5268404907975,50.8435582822086,1.62960122699386,10091,48,49,0,1,22150,336,50.4
2016,"South Carolina","SC","Marion",45067,14276,8569,263,5444,60.0238161950126,38.1339310731297,1.84225273185766,32695,40,56,0,3,16531,358,39.3
2016,"South Carolina","SC","Marlboro",45069,10389,5954,168,4267,57.3106169987487,41.0722879969198,1.6170950043315,28542,40,50,0,3,14577,340,39.2
2016,"South Carolina","SC","Newberry",45071,16807,6217,573,10017,36.9905396560957,59.6001665972511,3.40929374665318,37514,60,30,1,7,21591,427,40.6
2016,"South Carolina","SC","Oconee",45073,33635,7998,1459,24178,23.778801843318,71.8834547346514,4.33774342203062,74419,86,7,1,5,23904,460,43.4
2016,"South Carolina","SC","Orangeburg",45075,38910,26318,661,11931,67.6381392958108,30.6630686198921,1.6987920842971,91836,34,62,1,2,17687,441,38.2
2016,"South Carolina","SC","Pickens",45077,49049,10354,2459,36236,21.1095027421558,73.8771432648984,5.01335399294583,119483,87,6,2,3,21182,541,34.9
2016,"South Carolina","SC","Richland",45079,168722,108000,8253,52469,64.0106210215621,31.0979006887069,4.89147828973104,389708,45,46,2,5,25763,668,32.6
2016,"South Carolina","SC","Saluda",45081,8564,2813,225,5526,32.8468005604858,64.5259224661373,2.62727697337693,19895,58,26,0,15,19725,400,40.9
2016,"South Carolina","SC","Spartanburg",45083,121090,39997,4816,76277,33.0308035345611,62.9919894293501,3.97720703608886,286789,70,20,2,6,21889,526,38.2
2016,"South Carolina","SC","Sumter",45085,44086,24047,1294,18745,54.5456607539809,42.5191670825205,2.93517216349862,107645,47,46,1,3,20340,525,35.4
2016,"South Carolina","SC","Union",45087,12092,4729,302,7061,39.1085014885875,58.3939794905723,2.49751902084022,28594,66,31,0,1,19037,350,42.7
2016,"South Carolina","SC","Williamsburg",45089,15054,9953,237,4864,66.1153181878571,32.310349408795,1.57433240334795,33944,31,66,0,2,14845,351,41.2
2016,"South Carolina","SC","York",45091,114357,41593,6010,66754,36.3711884711911,58.3733396294062,5.25547189940275,230934,72,19,2,5,26553,609,37.4
2016,"South Dakota","SD","Aurora",46003,1407,340,93,974,24.1648898365316,69.225302061123,6.60980810234542,2722,93,1,1,4,23504,338,42.9
2016,"South Dakota","SD","Beadle",46005,6772,1912,405,4455,28.2339043118724,65.785587714117,5.98050797401063,17663,84,1,5,8,24025,437,39.1
2016,"South Dakota","SD","Bennett",46007,1149,412,71,666,35.8572671888599,57.9634464751958,6.1792863359443,3431,26,1,0,2,16275,169,28.4
2016,"South Dakota","SD","Bon Homme",46009,2974,704,165,2105,23.6718224613315,70.7800941492939,5.54808338937458,7048,89,1,1,2,20941,332,43.3
2016,"South Dakota","SD","Brookings",46011,12680,4879,1053,6748,38.4779179810726,53.217665615142,8.30441640378549,32295,92,1,3,2,23105,554,26
2016,"South Dakota","SD","Brown",46013,16114,5452,1049,9613,33.8339332257664,59.6561995780067,6.50986719622688,36982,92,1,1,2,27138,478,38.9
2016,"South Dakota","SD","Brule",46015,2288,571,152,1565,24.9562937062937,68.4003496503496,6.64335664335664,5286,87,0,0,2,21928,389,41.3
2016,"South Dakota","SD","Buffalo",46017,490,296,23,171,60.4081632653061,34.8979591836735,4.69387755102041,1966,17,1,0,1,11405,212,24.8
2016,"South Dakota","SD","Butte",46019,4351,696,298,3357,15.9963226844404,77.1546770857274,6.84900022983222,10197,92,0,0,3,21744,378,40
2016,"South Dakota","SD","Campbell",46021,831,105,22,704,12.6353790613718,84.7172081829121,2.647412755716,1435,94,0,1,0,24152,382,51
2016,"South Dakota","SD","Charles Mix",46023,3433,935,116,2382,27.2356539469851,69.3853772210894,3.37896883192543,9176,64,0,0,2,19030,254,38.7
2016,"South Dakota","SD","Clark",46025,1657,398,120,1139,24.019312009656,68.7386843693422,7.24200362100181,3635,92,1,1,5,27878,361,45.6
2016,"South Dakota","SD","Clay",46027,5069,2608,352,2109,51.4499901361215,41.6058394160584,6.94417044782008,13953,90,1,2,2,20595,558,25.3
2016,"South Dakota","SD","Codington",46029,11669,3174,731,7764,27.2002742308681,66.5352643756963,6.2644613934356,27439,94,0,0,2,25582,508,37.8
2016,"South Dakota","SD","Corson",46031,1175,535,52,588,45.531914893617,50.0425531914894,4.42553191489362,4078,30,0,0,3,14262,153,29.8
2016,"South Dakota","SD","Custer",46033,4721,1121,307,3293,23.7449692861682,69.75217115018,6.50285956365177,8306,92,0,0,3,28356,481,51.1
2016,"South Dakota","SD","Davison",46035,7952,2355,440,5157,29.6151911468813,64.8516096579477,5.53319919517103,19622,93,0,0,2,24597,490,38
2016,"South Dakota","SD","Day",46037,2747,974,146,1627,35.4568620313069,59.2282489989079,5.31488896978522,5669,87,0,0,1,23126,322,47.8
2016,"South Dakota","SD","Deuel",46039,2080,570,144,1366,27.4038461538462,65.6730769230769,6.92307692307692,4362,96,1,0,2,27525,344,43.6
2016,"South Dakota","SD","Dewey",46041,1708,888,97,723,51.9906323185012,42.3302107728337,5.67915690866511,5419,22,0,0,2,15558,188,29.2
2016,"South Dakota","SD","Douglas",46043,1605,214,53,1338,13.3333333333333,83.3644859813084,3.30218068535826,3000,96,0,0,1,28323,326,48.4
2016,"South Dakota","SD","Edmunds",46045,1918,380,105,1433,19.8123044838373,74.7132429614181,5.47445255474453,4051,98,0,0,1,25775,422,47
2016,"South Dakota","SD","Fall River",46047,3563,821,231,2511,23.0423800168397,70.4743193937693,6.48330058939096,7001,87,1,1,2,23624,398,51.6
2016,"South Dakota","SD","Faulk",46049,1118,204,56,858,18.2468694096601,76.7441860465116,5.00894454382826,2370,96,0,0,3,23069,348,41.5
2016,"South Dakota","SD","Grant",46051,3564,971,211,2382,27.2446689113356,66.8350168350168,5.92031425364759,7307,96,1,0,2,24554,411,44.9
2016,"South Dakota","SD","Gregory",46053,2091,391,100,1600,18.6991869918699,76.518412242946,4.78240076518412,4247,89,0,0,1,23041,293,48
2016,"South Dakota","SD","Haakon",46055,1044,77,31,936,7.37547892720306,89.6551724137931,2.96934865900383,1944,93,0,0,0,25754,409,49.4
2016,"South Dakota","SD","Hamlin",46057,2762,555,156,2051,20.0941346850109,74.2577842143374,5.6480811006517,5925,96,0,0,3,25233,413,36.5
2016,"South Dakota","SD","Hand",46059,1818,334,93,1391,18.3718371837184,76.5126512651265,5.11551155115512,3433,99,0,0,1,26027,353,49.3
2016,"South Dakota","SD","Hanson",46061,2006,424,85,1497,21.1365902293121,74.6261216350947,4.23728813559322,3377,94,2,0,1,23197,380,35.4
2016,"South Dakota","SD","Harding",46063,770,38,37,695,4.93506493506494,90.2597402597403,4.80519480519481,1330,94,0,0,1,22247,352,39.4
2016,"South Dakota","SD","Hughes",46065,8175,2450,551,5174,29.9694189602446,63.2905198776758,6.74006116207951,17238,84,1,0,2,30284,477,40.4
2016,"South Dakota","SD","Hutchinson",46067,3365,692,156,2517,20.5646359583952,74.7994056463596,4.63595839524517,7239,96,0,0,2,26110,341,47.2
2016,"South Dakota","SD","Hyde",46069,690,125,22,543,18.1159420289855,78.695652173913,3.18840579710145,1387,86,0,1,2,26195,335,44.8
2016,"South Dakota","SD","Jackson",46071,1095,323,50,722,29.4977168949772,65.9360730593607,4.5662100456621,3116,51,0,0,2,20319,213,32
2016,"South Dakota","SD","Jerauld",46073,967,264,55,648,27.3009307135471,67.0113753877973,5.68769389865564,2055,94,0,0,5,26590,372,47.4
2016,"South Dakota","SD","Jones",46075,558,69,39,450,12.3655913978495,80.6451612903226,6.98924731182796,981,97,1,0,0,23377,306,46.9
2016,"South Dakota","SD","Kingsbury",46077,2551,703,168,1680,27.5578204625637,65.8565268522148,6.58565268522148,5142,96,0,1,2,27485,348,46.4
2016,"South Dakota","SD","Lake",46079,6786,2314,434,4038,34.0996168582375,59.5048629531388,6.39552018862364,11564,95,1,0,2,27015,389,41.6
2016,"South Dakota","SD","Lawrence",46081,11842,3356,1075,7411,28.3398074649552,62.5823340651917,9.07785846985307,24305,92,0,1,3,27498,485,41
2016,"South Dakota","SD","Lincoln",46083,25231,8076,1656,15499,32.0082438270382,61.4284015694978,6.56335460346399,46693,95,1,1,1,34839,729,33.2
2016,"South Dakota","SD","Lyman",46085,1421,369,75,977,25.9676284306826,68.7543983110486,5.27797325826882,3804,58,0,1,0,20586,211,36.3
2016,"South Dakota","SD","McCook",46087,2587,623,170,1794,24.0819482025512,69.3467336683417,6.57131812910707,5605,96,0,0,2,26505,397,42.7
2016,"South Dakota","SD","McPherson",46089,1137,192,53,892,16.8865435356201,78.4520668425682,4.66138962181178,2432,94,0,0,2,22596,99,50.1
2016,"South Dakota","SD","Marshall",46091,1947,754,137,1056,38.7262455059065,54.2372881355932,7.03646635850026,4657,84,0,0,7,24205,338,42.5
2016,"South Dakota","SD","Meade",46093,11621,2223,957,8441,19.1291627226573,72.635745632906,8.2350916444368,25914,89,1,1,3,25375,598,35.8
2016,"South Dakota","SD","Mellette",46095,683,238,43,402,34.8462664714495,58.8579795021962,6.29575402635432,2072,39,0,0,3,15760,131,34.7
2016,"South Dakota","SD","Miner",46097,1064,281,77,706,26.4097744360902,66.3533834586466,7.23684210526316,2355,96,0,0,1,31288,325,45.6
2016,"South Dakota","SD","Minnehaha",46099,78263,30610,5610,42043,39.1117130700331,53.7201487292846,7.16813820068231,173108,86,4,2,4,26380,620,34.7
2016,"South Dakota","SD","Moody",46101,2933,1043,159,1731,35.5608591885441,59.018070235254,5.42107057620184,6460,80,1,1,2,27682,424,40.8
2016,"South Dakota","SD","Pennington",46103,47743,14074,3865,29804,29.4786670297216,62.4259053683262,8.09542760195212,102752,81,1,1,4,27000,661,36.8
2016,"South Dakota","SD","Perkins",46105,1606,188,85,1333,11.706102117061,83.0012453300125,5.29265255292653,2943,97,0,0,2,25751,310,49.8
2016,"South Dakota","SD","Potter",46107,1337,215,51,1071,16.0807778608826,80.1047120418848,3.81451009723261,2323,97,0,1,0,26180,392,51
2016,"South Dakota","SD","Roberts",46109,3889,1540,205,2144,39.5988686037542,55.1298534327591,5.27127796348676,10210,60,0,0,2,22670,256,39.4
2016,"South Dakota","SD","Sanborn",46111,1123,241,63,819,21.4603739982191,72.9296527159395,5.6099732858415,2348,98,0,0,2,25823,351,46.6
2016,"South Dakota","SD","Oglala Lakota",46113,2905,2510,154,241,86.4027538726334,8.2960413080895,5.30120481927711,13829,4,0,0,1,8768,161,24.1
2016,"South Dakota","SD","Spink",46115,2951,919,178,1854,31.1419857675364,62.8261606235174,6.03185360894612,6522,96,0,0,1,27757,417,44.2
2016,"South Dakota","SD","Stanley",46117,1567,329,90,1148,20.9955328653478,73.2610082961072,5.74345883854499,2966,88,0,0,2,30933,539,40.7
2016,"South Dakota","SD","Sully",46119,861,137,45,679,15.9117305458769,78.8617886178862,5.22648083623693,1420,94,0,0,2,30218,386,46.9
2016,"South Dakota","SD","Todd",46121,2125,1505,133,487,70.8235294117647,22.9176470588235,6.25882352941177,9783,10,0,1,3,10575,180,23
2016,"South Dakota","SD","Tripp",46123,2630,462,99,2069,17.5665399239544,78.6692015209126,3.76425855513308,5571,83,0,0,1,23270,338,44.8
2016,"South Dakota","SD","Turner",46125,4150,961,252,2937,23.1566265060241,70.7710843373494,6.07228915662651,8344,96,0,0,2,25406,411,44
2016,"South Dakota","SD","Union",46127,7897,2227,380,5290,28.2005824996834,66.9874635937698,4.81195390654679,14575,94,1,1,3,36167,645,39.9
2016,"South Dakota","SD","Walworth",46129,2477,457,124,1896,18.4497375857893,76.5442067016552,5.00605571255551,5477,82,0,0,3,25915,399,46.7
2016,"South Dakota","SD","Yankton",46135,9623,3301,663,5659,34.3032318403824,58.8070248363296,6.88974332328796,22518,91,2,1,3,27268,449,41.1
2016,"South Dakota","SD","Ziebach",46137,767,353,46,368,46.0234680573664,47.9791395045632,5.9973924380704,2821,23,0,0,3,12339,182,26
2016,"Tennessee","TN","Anderson",47001,29881,9013,1656,19212,30.1629798199525,64.2950369800208,5.54198320002677,75263,90,4,1,2,24561,515,42.6
2016,"Tennessee","TN","Bedford",47003,15355,3395,474,11486,22.110061869098,74.8029957668512,3.0869423640508,45339,78,6,1,11,19303,547,36.9
2016,"Tennessee","TN","Benton",47005,6328,1474,138,4716,23.2932996207332,74.5259165613148,2.18078381795196,16398,94,3,1,2,18456,335,46.1
2016,"Tennessee","TN","Bledsoe",47007,4664,897,145,3622,19.2324185248714,77.6586620926244,3.10891938250429,12853,92,4,0,2,15747,337,42.9
2016,"Tennessee","TN","Blount",47009,52208,12100,2665,37443,23.1765246705486,71.7188936561447,5.10458167330677,123722,92,3,1,3,23788,561,41.8
2016,"Tennessee","TN","Bradley",47011,38666,7070,1828,29768,18.2847980137589,76.9875342678322,4.72766771840894,100070,88,4,1,5,21649,505,38.5
2016,"Tennessee","TN","Campbell",47013,12532,2248,414,9870,17.9380785189914,78.7583785509097,3.30354293009895,40553,97,1,0,1,16812,348,42
2016,"Tennessee","TN","Cannon",47015,5314,1127,180,4007,21.2081294693263,75.4045916447121,3.38727888596161,13790,95,2,0,2,20566,449,41.5
2016,"Tennessee","TN","Carroll",47017,10384,2327,301,7756,22.4094761171032,74.6918335901387,2.89869029275809,28525,85,10,0,2,18330,355,42.3
2016,"Tennessee","TN","Carter",47019,21084,3453,733,16898,16.3773477518497,80.1460823373174,3.47656991083286,57438,95,1,0,2,19018,399,42.8
2016,"Tennessee","TN","Cheatham",47021,15924,3878,749,11297,24.3531775935695,70.9432303441346,4.70359206229591,39213,94,2,0,2,23459,685,39.9
2016,"Tennessee","TN","Chester",47023,6507,1243,183,5081,19.1025049946212,78.0851390809897,2.81235592438912,17151,86,10,1,2,18817,452,36.9
2016,"Tennessee","TN","Claiborne",47025,10740,1832,306,8602,17.0577281191806,80.0931098696462,2.84916201117318,31915,96,1,1,1,18583,361,41.2
2016,"Tennessee","TN","Clay",47027,2920,707,72,2141,24.2123287671233,73.3219178082192,2.46575342465753,7816,96,3,0,2,16867,312,45.3
2016,"Tennessee","TN","Cocke",47029,12126,1981,354,9791,16.3367969651987,80.7438561768102,2.91934685799109,35596,94,2,0,2,17476,341,43.3
2016,"Tennessee","TN","Coffee",47031,19971,4743,811,14417,23.7494366831906,72.1896750287917,4.06088828801763,53011,90,2,1,4,20357,480,39.4
2016,"Tennessee","TN","Crockett",47033,5397,1303,112,3982,24.1430424309802,73.7817305910691,2.07522697795071,14576,77,13,0,9,18664,420,40.4
2016,"Tennessee","TN","Cumberland",47035,26360,5202,745,20413,19.7344461305008,77.4393019726859,2.82625189681335,56589,95,0,0,3,21141,439,48.8
2016,"Tennessee","TN","Davidson",47037,249068,148864,15654,84550,59.7684166572984,33.946552748647,6.28503059405464,638395,57,28,3,10,28467,691,34.1
2016,"Tennessee","TN","Decatur",47039,4592,894,110,3588,19.4686411149826,78.1358885017422,2.39547038327526,11695,93,3,0,3,25368,325,44.8
2016,"Tennessee","TN","DeKalb",47041,6955,1569,215,5171,22.5593098490295,74.3493889288282,3.09130122214234,18875,90,2,0,7,21606,367,40.5
2016,"Tennessee","TN","Dickson",47043,18699,4722,744,13233,25.2526873094818,70.7684902935986,3.97882239691962,49926,90,4,0,3,21547,572,39
2016,"Tennessee","TN","Dyer",47045,13336,2816,340,10180,21.1157768446311,76.3347330533893,2.5494901019796,38239,81,13,0,3,21208,418,40.2
2016,"Tennessee","TN","Fayette",47047,19394,5874,465,13055,30.2877178508817,67.3146333917707,2.39764875734763,38502,68,28,1,2,28201,463,42.7
2016,"Tennessee","TN","Fentress",47049,7333,1100,195,6038,15.000681849175,82.3401063684713,2.65921178235374,17943,97,0,0,1,16454,354,43
